study,instrument,name,item,text,text_de,answer_list,instruction,instruction_de,description,description_de,filter,goto,concept,scale
gip,W38,Page 96,0,"[(expZF38092 = 10 oder 9) und ZF38096 = missing: Vorhin haben wir Ihnen die folgende Frage gestellt:]  
[expZF38092 = 9 und ZF38096 !=  missing: Außerdem haben wir Ihnen noch folgende Frage gestellt:] 
 
Wie wahrscheinlich ist es Ihrer Meinung nach, dass Einschränkungen bei Ihrem Energieverbrauch helfen könnten, den Klimawandel zu reduzieren? 
 
Können Sie sich noch an Ihre genaue Antwort darauf erinnern?",,1-0-ja,,,,,,,,cat
gip,W38,Page 97,0,"[Wenn ZF38113 = 1: Bitte geben Sie an, was Ihre Antwort war.] 
[Wenn ZF38113 = 0: Auch wenn Sie sich nicht mehr genau erinnern können: Bitte schätzen Sie, was Ihre Antwort war.]",,0-10-wahrscheinlich,,,,,,,,cat
gip,W38,Page 98,0,Wie sicher sind Sie sich mit Ihrer Einschätzung?,,0-10-sicher,,,,,,,,cat
gip,W38,Page 99,0,"Bewertung dieser Umfrage

Zum Schluss möchten wir Ihnen die Gelegenheit geben, uns mitzuteilen, wie Ihnen der Fragebogen gefallen hat.

Fanden Sie den Fragebogen ...?",,,,,,,,,,txt
gip,W38,Page 99,1,Interessant,,1-4-bewertung,,,,,,,,cat
gip,W38,Page 100,0,Fanden Sie den Fragebogen ...?,,,,,,,,,,txt
gip,W38,Page 100,1,abwechslungsreich,,1-4-bewertung,,,,,,,,cat
gip,W38,Page 101,0,Fanden Sie den Fragebogen ...?,,,,,,,,,,txt
gip,W38,Page 101,1,relevant,,1-4-bewertung,,,,,,,,cat
gip,W38,Page 102,0,Fanden Sie den Fragebogen ...?,,,,,,,,,,txt
gip,W38,Page 102,1,lang,,1-4-bewertung,,,,,,,,cat
gip,W38,Page 103,0,Fanden Sie den Fragebogen ...?,,,,,,,,,,txt
gip,W38,Page 103,1,schwierig,,1-4-bewertung,,,,,,,,cat
gip,W38,Page 104,0,Fanden Sie den Fragebogen ...?,,,,,,,,,,txt
gip,W38,Page 104,1,zu persönlich,,1-4-bewertung,,,,,,,,cat
gip,W38,Page 105,0,Wie hat Ihnen die Befragung insgesamt gefallen?,,1-5-befragung-insgesamt,,,,,,,,cat
gip,W38,Page 106,0,"Haben Sie noch weitere Anmerkungen?

Hier können Sie Lob oder Kritik zum Fragebogen äußern.

Wenn Sie generell Fragen zur Studie haben oder uns etwas mitteilen möchten, können Sie uns telefonisch oder per E-Mail erreichen.
Telefon: 0800-5892604 (kostenlos aus dem deutschen Fest- und Mobilfunknetz)
E-Mail: info@gesellschaft-im-wandel.de",,,,,,,,,,chr
gip,W38,Page 107 Outro,0,"Vielen Dank für die Teilnahme an der Befragung! Sie leisten damit einen wichtigen Beitrag zur Erforschung unserer Gesellschaft.

Für die Teilnahme an der aktuellen Befragung haben wir Ihnen 4 Euro auf Ihrem Studienkonto gutgeschrieben.

Bitte klicken Sie auf „Ende“, um den Fragebogen zu beenden. Sie werden dann automatisch auf Ihren persönlichen Bereich der Studie weitergeleitet.


Ihr Forschungsteam von der Universität Mannheim",,,,,,,,,,txt
gip,W39,"Page 1 Introduction ",0,"Liebe Teilnehmerin/lieber Teilnehmer an „Gesellschaft im Wandel“,  
 
wir freuen uns, dass Sie unseren Fragebogen gestartet haben.

Die Teilnahme dauert diesen Monat insgesamt ungefähr 20 bis 25 Minuten. Sobald Sie den Fragebogen bis zum Ende ausgefüllt haben, schreiben wir Ihnen 4 Euro auf Ihrem Studienkonto gut.

Sie können die Befragung jederzeit auch unterbrechen und dann später fortfahren.  

Sollten Sie Fragen haben, so können Sie uns gerne eine E-Mail schreiben oder unsere Hotline anrufen: 
info@gesellschaft-im-wandel.de
0800-5892604 (kostenlos aus dem deutschen Fest- und Mobilfunknetz)

Wir wünschen Ihnen viel Freude beim Ausfüllen und danken Ihnen für die Unterstützung! 

Ihr Forschungsteam der Universität Mannheim",,,,,,,,,,txt
gip,W39,Page 2,0,Welche (berufliche) Tätigkeit üben Sie derzeit hauptsächlich aus?,,1-17-berufliche-Tätigkeit,Bei dieser Frage können Sie nur eine Antwort geben.,,,,,,,cat
gip,W39,Page 3,0,"Für wie wahrscheinlich halten Sie es, dass Sie in den nächsten 12 Monaten arbeitslos werden?",,1-5-wahrscheinlich,,,,,,,,cat
gip,W39,Page 4,0,"Im folgenden Teil der Befragung geht es um den deutschen Sozialstaat. Wie soll die Gesundheitsversorgung organisiert werden? Wovon sollen Menschen im Alter leben? Sollen Arbeitslose oder Familien durch den Staat unterstützt werden?
Es gibt auf diese Fragen also weder richtige noch falsche Antworten, es zählt einzig Ihre persönliche Meinung.",,,,,,,,,,txt
gip,W39,Page 5,0,"Sollte der Staat Ihrer Meinung nach dafür verantwortlich sein, eine ausreichende gesundheitliche Versorgung für Kranke sicherzustellen?",,0-10-verantwortlich,,,,,,,,cat
gip,W39,Page 6,0,Sollten der Staat und die gesetzliche Krankenkasse für das Gesundheitssystem mehr oder weniger Geld ausgeben als momentan?,,1-5-ausgeben,,,,,,,,cat
gip,W39,Page 7,0,"Alles in allem betrachtet, würden Sie sagen, Ihre Gesundheit ist …",,1-5-gut-schlecht_1,,,,,,,,cat
gip,W39,Page 8,0,Bitte geben Sie die Art Ihrer Krankenversicherung an.,,,Private Zusatzversicherungen für zusätzliche Leistungen sind nicht gemeint.,,,,,,,txt
gip,W39,Page 8,1,... in einer gesetzlichen Krankenversicherung,,1-3-Krankenversicherung,,,,,,,,cat
gip,W39,Page 8,2,… in einer privaten Krankenversicherung,,4-6-Krankenversicherung,,,,,,,,cat
gip,W39,Page 9,0,"Sollte der Staat Ihrer Meinung nach dafür verantwortlich sein, einen angemessenen Lebensstandard im Alter sicherzustellen?",,0-10-verantwortlich,,,,,,,,cat
gip,W39,Page 10,0,Sollten der Staat und die gesetzliche Rentenversicherung für Renten mehr oder weniger Geld ausgeben als momentan?,,1-5-ausgeben,,,,,,,,cat
gip,W39,Page 11,0,Wie hoch sollte Ihrer Meinung nach das gesetzliche Rentenalter in Deutschland sein?,,,"Mit gesetzlichem Rentenalter meinen wir das Alter, in dem man ohne Abschläge bei der Rente in den Ruhestand gehen kann.",,,,,,,int
gip,W39,Page 12,0,Haben Sie im Jahr 2018 Zahlungen aus einer der folgenden Quellen bekommen?,,,Bitte geben Sie alle zutreffenden Quellen an.,,,,,,,txt
gip,W39,Page 12,1,gesetzliche Altersrente oder Beamtenpension,,,,,,,,,,bin
gip,W39,Page 12,2,gesetzliche Frührente oder Vorruhestandsbezüge,,,,,,,,,,bin
gip,W39,Page 12,3,Betriebsrente,,,,,,,,,,bin
gip,W39,Page 12,4,"private Rente (zum Beispiel aus Riester-Verträgen, Investmentfonds, Banksparplänen oder Lebensversicherungen)",,,,,,,,,,bin
gip,W39,Page 12,5,Erwerbsminderungsrente beziehungsweise Beamtenpension wegen Dienstunfähigkeit,,,,,,,,,,bin
gip,W39,Page 12,6,Hinterbliebenenrente,,,,,,,,,,bin
gip,W39,Page 12,7,Leistung für Kriegsopfer,,,,,,,,,,bin
gip,W39,Page 12,8,Leistungen der Pflegeversicherung,,,,,,,,,,bin
gip,W39,Page 12,9,Ich habe im Jahr 2018 keine dieser Zahlungen bekommen.,,,,,,,,,,bin
gip,W39,Page 13,0,Haben Sie im vergangenen Jahr Beiträge zu einer der folgenden Arten der Altersvorsorge geleistet?,,,Bitte geben Sie alles Zutreffende an.,,,,,,,txt
gip,W39,Page 13,1,gesetzliche Altersrente,,,,,,,,,,bin
gip,W39,Page 13,2,Betriebsrente,,,,,,,,,,bin
gip,W39,Page 13,3,"private Altersvorsorge (zum Beispiel Riester-Verträge, Anteile an Investmentfonds, Banksparpläne)",,,,,,,,,,bin
gip,W39,Page 13,4,private Berufsunfähigkeitsversicherung,,,,,,,,,,bin
gip,W39,Page 13,5,Lebensversicherung,,,,,,,,,,bin
gip,W39,Page 13,6,"andere Altersvorsorge, und zwar:",,,,,,,,,,chr
gip,W39,Page 13,7,"Nein, ich habe im vergangenen Jahr keine Beiträge zu irgendeiner Art der Altersvorsorge geleistet.",,,,,,,,,,bin
gip,W39,Page 14,0,"Die Alterssicherung in Deutschland besteht aus fünf Säulen, die zur Finanzierung der Alterssicherung der Bevölkerung beitragen. 
[wenn expAC39196a =1: In der folgenden Übersicht sehen Sie in welchem Umfang jede Säule aktuell zur Finanzierung beiträgt (Vorschlag 1 – Status quo).
Es gibt Diskussionen darüber, ob diese Verteilung auf die einzelnen Säulen sinnvoll ist. Daher sehen Sie in der Tabelle einen zweiten Vorschlag, wie man die Finanzierung der Renten verändern könnte.]
[wenn expAC39196a =2: Es gibt Diskussionen darüber, welche Verteilung auf die einzelnen Säulen am sinnvollsten ist. In der folgenden Übersicht sehen Sie zwei Vorschläge in welchem Umfang jede Säule zur Finanzierung der Renten beitragen sollte.]

Welchen der beiden Vorschläge würden Sie auswählen?

Vorschlag 1 [wenn expAC39196a = 1: (Status quo)]; Vorschlag 2
- Staatliche Leistungen für Grundsicherung im Alter: 10%; X%
- Pensionen für Beamten/innen aus Staatshaushalt: 10%; X%
- Gesetzliche Rentenversicherung: 60%; X%
- Arbeitgeber und Arbeitnehmer durch Betriebsrenten: 10%; X%
- Jeder Einzelne (durch eigene private Altersvorsorge): 10%; X%",,1-3-Vorschlag_1,Bei dieser Frage können Sie nur eine Antwort geben.,,,,,,,cat
gip,W39,Page 15,0,"In letzter Zeit wird viel über das deutsche Rentensystem diskutiert. Mit welchem Alter sollte man in den Ruhestand gehen dürfen? Wie hoch sollte die Rente sein, damit sie zum Leben ausreicht? Welchen Beitrag muss jeder Einzelne bezahlen um diese Rentenhöhe sicherzustellen? Sollten Mütter für Erziehungszeiten einen Zuschuss zu ihrer Rente bekommen? Und nach wie vielen Berufsjahren darf man auch ohne Abschläge vor dem offiziellen Renteneintrittsalter in den Ruhestand gehen?
      
Wir werden Ihnen im Folgenden jeweils zwei Alternativen präsentieren, wie diese Rentenregeln aussehen könnten. Wir möchten Sie bitten zu entscheiden, welchen der beiden Vorschläge Sie besser finden.

Dabei gibt es keine richtige oder falsche Antwort, es geht ausschließlich um Ihre persönliche Wahl.",,,,,,,,,,txt
gip,W39,Page 16,0,"Welchen der beiden Vorschläge würden Sie auswählen?
Vorschlag 1; Vorschlag 2
- Rentenalter (Das volle Rentenniveau wird erreicht, wenn man bis zu diesem Rentenalter arbeitet. Möchte man früher in Rente gehen, dann wird die Rente um 3,6% pro Jahr gekürzt.)  
- Rentenniveau (bei Erreichen der Regelaltersgrenze)
- Abschlagsfreier Renteneintritt vor Erreichen des Rentenalters  
- Beitragssatz (Anteil des Bruttolohns, wird bei Angestellten jeweils zur Hälfte von Arbeitnehmern und Arbeitgebern gezahlt)  
- Rentenbonus für Erziehungszeiten",,1-3-Vorschlag_2,Bei dieser Frage können Sie nur eine Antwort geben.,,,,,,,cat
gip,W39,Page 17,0,"Welchen der beiden Vorschläge würden Sie auswählen?
Vorschlag 1; Vorschlag 2
- Rentenalter (Das volle Rentenniveau wird erreicht, wenn man bis zu diesem Rentenalter arbeitet. Möchte man früher in Rente gehen, dann wird die Rente um 3,6% pro Jahr gekürzt.)  
- Rentenniveau (bei Erreichen der Regelaltersgrenze)  
- Abschlagsfreier Renteneintritt vor Erreichen des Rentenalters  
- Beitragssatz (Anteil des Bruttolohns, wird bei Angestellten jeweils zur Hälfte von Arbeitnehmern und Arbeitgebern gezahlt)  
- Rentenbonus für Erziehungszeiten",,1-3-Vorschlag_2,Bei dieser Frage können Sie nur eine Antwort geben.,,,,,,,cat
gip,W39,Page 18,0,"Sollte der Staat Ihrer Meinung nach dafür verantwortlich sein, einen angemessenen Lebensstandard für Arbeitslose sicherzustellen?",,0-10-verantwortlich,,,,,,,,cat
gip,W39,Page 19,0,Sollte der Staat für die Unterstützung von Arbeitslosen mehr oder weniger Geld ausgeben als momentan?,,1-5-ausgeben,,,,,,,,cat
gip,W39,Page 20,0,"Seit Anfang 2015 gilt ein bundesweiter gesetzlicher Mindestlohn, der seit Anfang 2019 9,19 Euro pro Stunde beträgt. 

Was denken Sie, welche Auswirkungen der Mindestlohn auf die Arbeitslosigkeit in Deutschland hatte?

 Die Arbeitslosigkeit ist durch den Mindestlohn…",,1-5-Auswirkungen,,,,,,,,cat
gip,W39,Page 21,0,"Und was denken Sie, welche Auswirkungen der Mindestlohn auf die Armut in Deutschland hatte?

 Die Armut in Deutschland ist durch den Mindestlohn…",,1-5-Auswirkungen,,,,,,,,cat
gip,W39,Page 22,0,Wie hoch sollte Ihrer Meinung nach der gesetzliche Mindestlohn in Deutschland sein?,,1-2-Mindestlohn,Bei dieser Frage können Sie nur eine Antwort geben.,,,,,,,cat
gip,W39,Page 23,0,"Sollte der Staat Ihrer Meinung nach dafür verantwortlich sein, einen angemessenen Lebensstandard für Familien mit Kindern sicherzustellen?",,0-10-verantwortlich,,,,,,,,cat
gip,W39,Page 24,0,Sollte der Staat für die Unterstützung von Familien mit Kindern mehr oder weniger Geld ausgeben als momentan?,,1-5-ausgeben,,,,,,,,cat
gip,W39,Page 25,0,"Der Staat unterstützt Familien mit Kindern in Deutschland einerseits durch Geldleistungen (Kindergeld) oder Steuervergünstigungen (Kinderfreibetrag). Andererseits werden Familien durch Kinderbetreuung in Kindergärten oder Kitas unterstützt.

Mit welcher dieser beiden Maßnahmen sollte der Staat in Zukunft Familien mit Kindern vor allem unterstützen?",,1-3-Maßnahmen,,,,,,,,cat
gip,W39,Page 26,0,"Sollte der Staat Ihrer Meinung nach dafür verantwortlich sein, [expAC39203 = 1 bis 4: ] [expAC39203 = 5 bis 8: kostenfreie] Kinderbetreuung für [expAC39203 = 1, 5: Kinder aller Eltern] [expAC39203 = 2, 6: Kinder von berufstätigen Eltern] [expAC39203 = 3, 7: Kinder von alleinerziehenden Eltern] [expAC39203 = 4, 8: Kinder von Migranten] bereitzustellen?",,0-10-verantwortlich,,,,,,,,cat
gip,W39,Page 27,0,"Sollte der Staat Ihrer Meinung nach dafür verantwortlich sein, die Chancengleichheit von Männern und Frauen im Berufsleben sicherzustellen?",,0-10-verantwortlich_2,,,,,,,,cat
gip,W39,Page 28,0,"In Deutschland gilt seit Januar 2016 eine gesetzliche Frauenquote für Aufsichtsräte von großen, börsennotierten Unternehmen, dies betrifft in Deutschland gut 100 Unternehmen. [expAC39163 = 1: ] [expAC39163 = 2: Hier ist der Frauenanteil bis Ende des Jahres 2017 auf durchschnittlich gut 30 Prozent gestiegen.] [expAC39163 = 3: Hier ist der Frauenanteil bis Ende des Jahres 2017 auf durchschnittlich gut 30 Prozent gestiegen. In Unternehmensvorständen, für die es in Deutschland bislang keine Quotenregelung gibt, liegt der Anteil bei etwas mehr als 8 Prozent.]

Wie ist vor diesem Hintergrund Ihre Meinung zu einer Ausweitung der bestehenden gesetzlichen Frauenquote für Führungsgremien von Unternehmen in Deutschland?",,1-5-unterstützen,,,,,,,,cat
gip,W39,Page 29,0,"Im Folgenden sehen Sie nun eine Reihe von Aussagen über die Rolle von Männern und Frauen in der Familie. Bitte geben Sie an, wie sehr Sie jeder der folgenden Aussagen zustimmen oder wie sehr Sie diese ablehnen. 

Eine Frau sollte dazu bereit sein, ihre Erwerbstätigkeit zu Gunsten ihrer Familie zu verringern.",,1-5-zustimmen,,,,,,,,cat
gip,W39,Page 30,0,"Es ist besser für die Familie, wenn der Mann ein höheres Einkommen als die Frau hat.",,1-5-zustimmen,,,,,,,,cat
gip,W39,Page 31,0,"[expAC39205 = 1: Ein Kind, das noch nicht zur Schule geht, wird darunter leiden, wenn seine Mutter berufstätig ist.] [expAC39205 = 2: Ein Kind unter 3 Jahren wird darunter leiden, wenn seine Mutter berufstätig ist.]",,1-5-zustimmen,,,,,,,,cat
gip,W39,Page 32,0,"Wenn Eltern sich scheiden lassen, ist es das Beste für das Kind/die Kinder, wenn es/sie bei der Mutter bleiben.",,1-5-zustimmen,,,,,,,,cat
gip,W39,Page 33,0,"Wie stehen Sie dazu, dass Bundesländer CDs mit gestohlenen Steuerinformationen über Bankkunden aufkaufen, um Steuerhinterzieher aufzuspüren?",,1-5-dafür,,,,,,,,cat
gip,W39,Page 34,0,Hat Ihr Bundesland in der Vergangenheit solche CDs aufgekauft?,,1-2-ja-nein,,,,,,,,cat
gip,W39,Page 35,0,Spenden Sie für gemeinnützige Organisationen?,,1-3-spenden,,,,,,,,cat
gip,W39,Page 36,0,Machen Sie die Spende in Ihrer Steuererklärung geltend?,,1-4-Steuererklärung,,,,,,,,cat
gip,W39,Page 37,0,"Wenn andere Menschen Steuerhinterziehung begehen, finde ich das...",,"1-6-verständlich ",,,,,,,,cat
gip,W39,Page 38,0,"Fänden Sie es gut oder schlecht, wenn Steuerzahler mehr Einfluss hätten, wofür der Staat ihre Steuerzahlungen verwendet? 

Ich fände das...",,1-5-gut-schlecht_2,,,,,,,,cat
gip,W39,Page 39,0,"[wenn expCM39001=1: Stellen Sie sich die Gesellschaft als Leiter vor, die den Status der Bürger beschreibt. Sehen Sie dazu auch die Grafik, welche auf der rechten Seite eingeblendet wird. Die Reichsten und Einflussreichsten in unserer Gesellschaft befinden sich ganz oben auf dieser Leiter: sie haben die höchsten Vermögen und Einkommen, und die am meisten respektierten Berufe in unserer Gesellschaft. Darunter folgen die weniger wohlhabenden und einflussreichen Bürger.

Die meisten von uns stehen weiter unten auf dieser Leiter, und wir haben bestimmte Vorstellungen über diese uns vielleicht recht unbekannte Gruppe der Reichen. Über diese Vorstellungen der weniger gut situierten über die Reichen und Einflussreichen wollen wir uns einen Überblick verschaffen. Bitte beurteilen Sie dazu die folgende Aussage über die Reichen in unserem Land: 

Die Reichen haben keine Sorgen.]

[wenn expCM39001=2: Stellen Sie sich die Gesellschaft als Leiter vor, die den Status der Bürger beschreibt. Sehen Sie dazu auch die Grafik, welche auf der rechten Seite eingeblendet wird. Die Ärmsten und am wenigsten Einflussreichen in unserer Gesellschaft befinden sich ganz unten auf dieser Leiter: sie haben das geringste Vermögen und Einkommen, und die am wenigsten respektierten Berufe in unserer Gesellschaft. Darüber folgen die wohlhabenderen und einflussreicheren Bürger.

Die meisten von uns stehen weiter oben auf dieser Leiter, und wir haben bestimmte Vorstellungen über diese uns vielleicht recht unbekannte Gruppe der Armen.  Über diese Vorstellungen der besser situierten über die Armen und Einflusslosen wollen wir uns einen Überblick verschaffen.  Bitte beurteilen Sie dazu die folgende Aussage über die Armen in unserem Land:

Die Armen haben viele Sorgen.]",,1-4-zustimmen,,,,,,,,cat
gip,W39,Page 40,0,"[wenn expCM39001=1: Bitte beurteilen Sie die folgende Aussage über die Reichen in unserem Land:
      
Die Reichen führen ein abwechslungsreiches Leben.]

[wenn expCM39001=2: Bitte beurteilen Sie die folgende Aussage über die Armen in unserem Land:
      
Die Armen führen ein trostloses Leben.]",,1-4-zustimmen,,,,,,,,cat
gip,W39,Page 41,0,"[wenn expCM39001=1: Bitte beurteilen Sie die folgende Aussage über die Reichen in unserem Land:
      
Die Reichen sind glücklich.]

[wenn expCM39001=2: Bitte beurteilen Sie die folgende Aussage über die Armen in unserem Land:
      
Die Armen sind unglücklich.]",,1-4-zustimmen,,,,,,,,cat
gip,W39,Page 42,0,"[wenn expCM39001=1: Bitte beurteilen Sie die folgende Aussage über die Reichen in unserem Land:
      
Reiche Menschen sind erfolgreich.]

[wenn expCM39001=2: Bitte beurteilen Sie die folgende Aussage über die Armen in unserem Land:
      
Arme Menschen sind nicht erfolgreich.]",,1-4-zustimmen,,,,,,,,cat
gip,W39,Page 43,0,"[wenn expCM39001=1: Bitte beurteilen Sie die folgende Aussage über die Reichen in unserem Land:
      
Reiche Menschen haben großen Einfluss auf politische Entscheidungen.]

[wenn expCM39001=2: Bitte beurteilen Sie die folgende Aussage über die Armen in unserem Land:
      
Arme Menschen haben keinen Einfluss auf politische Entscheidungen.]",,1-4-zustimmen,,,,,,,,cat
gip,W39,Page 44,0,"[wenn expCM39001=1: Bitte beurteilen Sie die folgende Aussage über die Reichen in unserem Land:
      
Reiche haben eine hohe Bildung und sehr gute Bildungschancen.]

[wenn expCM39001=2: Bitte beurteilen Sie die folgende Aussage über die Armen in unserem Land:
      
Arme haben eine geringe Bildung und nur kleine Bildungschancen.]",,1-4-zustimmen,,,,,,,,cat
